gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,0,-0.055833672,1,0,1,0,2,0,0,2,2,0,1,2,0.988380605,2573,No
1,0,1,1,-0.1372744,1,0,2,1,1,1,1,1,1,0,1,3,-1.466093564,5231,No
0,0,1,0,0.147768147,1,2,1,2,2,2,2,0,2,2,1,1,1.372255712,3281,No
0,0,1,0,-0.666639128,1,2,1,0,2,0,0,2,2,0,1,2,1.171178275,964,Yes
1,0,1,0,0.392090329,1,2,1,0,0,2,2,2,2,1,1,2,1.447036577,3896,No
1,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,2,-1.469417158,1617,Yes
0,0,0,0,1.125056876,1,0,1,0,2,2,0,2,2,2,1,2,1.159545696,4873,No
1,0,0,0,-1.114563129,1,2,1,0,2,2,0,0,0,0,1,2,0.682609957,3616,Yes
1,0,1,0,-0.422316946,1,2,1,2,0,0,2,2,0,0,0,1,1.034910921,1869,No
1,0,1,0,0.147768147,1,0,2,1,1,1,1,1,1,1,0,3,-1.487696925,5293,No
0,0,0,0,-1.155283493,1,0,1,0,0,0,0,0,0,0,0,2,0.187394451,2437,Yes
1,0,0,0,-0.951681674,1,0,0,2,0,0,2,0,2,0,0,3,0.006258578,4543,No
1,0,1,1,-1.277444584,1,0,1,0,2,0,0,0,0,0,0,1,0.326985399,5722,No
1,0,1,1,-0.829520583,1,0,0,2,0,0,0,0,0,0,1,2,-0.517207477,4712,No
0,0,0,0,-0.381596582,1,2,0,0,0,0,2,2,2,1,1,3,0.29873485,1279,No
1,0,0,0,1.206497603,1,2,1,2,2,0,0,0,2,1,1,0,0.915261537,4735,No
1,0,0,0,0.18848851,1,2,1,0,0,0,2,2,2,0,0,0,1.131295147,3011,Yes
0,0,0,0,-0.992402038,1,0,2,1,1,1,1,1,1,0,0,3,-1.514285677,1008,No
1,0,1,0,-0.055833672,1,2,1,0,0,2,0,2,0,0,0,1,0.793950356,2334,No
1,0,1,1,-0.788800219,1,2,1,0,0,0,0,0,0,0,1,1,0.320338211,6315,Yes
0,0,0,0,-0.340876218,1,2,1,0,0,2,0,2,2,0,1,2,1.12963335,2053,Yes
1,0,1,1,0.51425142,1,2,1,0,2,2,0,0,2,0,1,0,1.036572718,3783,No
0,1,1,0,1.491540149,1,2,1,0,2,0,2,2,2,2,0,1,1.350652351,5500,No
1,0,0,0,-1.23672422,1,0,2,1,1,1,1,1,1,0,0,3,-1.47938794,3115,No
1,0,1,1,1.16577724,1,2,1,2,2,0,0,2,2,1,1,2,1.370593915,5232,Yes
1,0,0,0,0.351369965,1,2,1,0,2,2,0,2,2,0,1,2,1.327387193,3693,Yes
0,0,0,0,0.473531056,0,1,0,0,0,2,0,2,2,1,1,2,-0.522192868,1903,No
1,0,0,0,0.269929238,0,1,0,0,0,2,2,0,0,1,0,3,-0.970878058,567,No
1,0,1,1,1.61370124,0,1,0,2,2,2,2,2,2,2,1,1,0.011243969,4027,No
0,1,0,0,-0.788800219,1,0,1,0,0,2,0,2,2,0,1,2,1.066485064,431,No
0,0,1,1,0.758573602,1,0,0,2,2,0,2,0,2,1,1,1,0.16579109,3085,No
0,1,1,0,1.572980877,1,0,1,0,2,2,0,2,2,2,1,2,1.144589523,5629,No
1,1,0,0,-0.422316946,1,2,1,0,0,0,0,2,2,0,1,2,1.061499673,1711,Yes
0,0,0,0,-1.23672422,1,0,0,0,2,0,2,0,0,0,1,1,-0.322777228,38,Yes
0,0,0,0,0.962175421,1,2,1,0,2,2,0,2,2,1,1,2,1.397182667,4850,No
1,0,0,0,-1.277444584,1,0,0,2,0,0,0,0,0,0,0,3,-0.4490738,4302,No
0,0,1,1,-0.381596582,1,0,0,2,2,0,2,0,0,1,1,3,-0.23304019,516,No
0,1,1,0,1.369379058,1,2,0,0,2,2,0,2,0,1,1,0,0.202350624,4007,No
0,0,0,0,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.502653098,1485,No
1,1,0,0,-0.544478037,1,2,1,0,2,0,0,2,0,0,1,2,0.778994183,1297,Yes
1,0,0,0,-0.870240946,1,0,1,2,0,2,0,0,0,0,1,0,0.489841505,5995,No
0,0,1,1,-0.992402038,1,0,2,1,1,1,1,1,1,1,1,3,-1.49600591,833,Yes
0,0,1,1,0.799293966,1,2,1,2,2,2,0,0,2,0,0,0,1.109691786,4221,No
1,0,0,0,-1.196003856,1,0,2,1,1,1,1,1,1,0,1,2,-1.47938794,4984,No
0,0,1,1,0.758573602,1,0,1,2,2,0,0,0,0,0,1,0,0.478208926,3438,No
1,1,0,0,-0.707359492,1,2,1,0,0,0,0,0,0,0,0,2,0.361883136,279,Yes
1,1,1,0,1.287938331,1,2,1,0,2,2,0,0,2,0,1,2,0.98007162,4971,No
0,0,0,0,0.18848851,0,1,0,0,0,2,0,0,2,0,1,1,-0.816330937,877,No
1,0,0,0,-0.788800219,1,0,2,1,1,1,1,1,1,2,0,3,-1.489358722,2078,No
1,0,1,0,0.677132875,1,2,0,2,0,0,0,0,0,1,1,2,-0.312806446,2282,No
0,1,0,0,0.51425142,1,2,1,0,0,2,0,2,2,1,1,0,1.242635546,4005,No
0,0,0,0,-0.5851984,1,0,1,0,0,0,0,0,0,0,1,2,0.210659609,451,No
1,1,0,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,2,0.330308993,5723,Yes
1,0,1,0,1.450819786,0,1,0,2,0,2,0,2,2,2,1,0,-0.354351371,3252,No
1,0,0,0,0.880734693,1,0,2,1,1,1,1,1,1,2,0,1,-1.499329504,18,No
0,1,1,1,-0.381596582,1,0,1,0,2,2,0,0,2,0,1,0,0.787303168,1753,No
1,0,0,0,-0.625918764,1,0,1,0,0,2,0,0,0,0,1,2,0.395119076,576,Yes
1,0,1,0,1.572980877,1,2,0,2,2,2,2,0,2,2,0,1,0.519753851,4725,No
0,0,1,1,1.410099422,1,0,2,1,1,1,1,1,1,2,1,0,-1.51262388,671,No
0,0,1,1,-0.748079855,1,2,1,0,0,0,0,2,0,0,1,2,0.665991987,373,No
0,1,0,0,-1.277444584,0,1,0,0,0,0,0,0,0,0,1,3,-1.294928473,2158,Yes
0,0,0,1,1.247217967,1,0,2,1,1,1,1,1,1,2,0,1,-1.504314895,391,No
0,0,0,0,0.351369965,1,2,0,0,0,2,2,0,2,1,1,2,0.127569759,2482,No
0,0,1,0,-0.625918764,1,2,1,0,0,0,0,2,2,0,0,2,0.925232319,1028,No
1,0,1,0,0.962175421,1,2,1,2,0,0,0,2,2,1,1,2,1.189458042,4580,No
0,0,0,0,-1.114563129,1,0,2,1,1,1,1,1,1,0,0,1,-1.469417158,6466,No
0,0,0,0,-1.23672422,0,1,0,2,2,0,0,0,2,0,1,2,-0.736564681,5623,Yes
0,0,1,0,-1.196003856,1,0,2,1,1,1,1,1,1,0,1,3,-1.500991301,4561,No
1,0,0,0,0.18848851,1,2,0,2,2,2,2,0,0,1,0,2,0.089348428,2095,No
0,0,0,0,-0.1372744,1,0,0,2,2,2,0,0,2,0,1,0,0.135878744,1574,Yes
1,0,0,0,-0.992402038,1,0,0,0,0,0,0,0,0,0,0,3,-0.704990538,2906,No
0,0,0,0,1.247217967,1,2,1,0,2,2,2,2,2,0,1,1,1.498552284,5522,No
0,0,1,1,-1.033122401,1,0,2,1,1,1,1,1,1,0,0,3,-1.466093564,1031,No
0,0,0,0,-1.196003856,1,0,1,0,2,0,0,2,2,0,0,2,1.018292951,2530,No
1,0,1,1,1.61370124,1,0,2,1,1,1,1,1,1,2,0,0,-1.454460985,890,No
0,0,0,0,-0.544478037,1,0,0,0,0,0,0,0,2,0,1,2,-0.284555897,186,No
0,0,1,0,1.084336512,1,0,2,1,1,1,1,1,1,2,0,0,-1.540874429,110,No
1,0,1,1,-1.23672422,1,0,1,0,0,2,2,0,2,0,0,1,0.838818875,1494,Yes
0,0,1,1,0.107047783,1,2,2,1,1,1,1,1,1,0,1,2,-1.29659027,6286,No
1,0,0,0,-0.748079855,1,0,2,1,1,1,1,1,1,0,0,1,-1.500991301,2595,No
0,0,0,0,-0.748079855,1,0,1,0,0,2,0,0,0,0,0,2,0.351912354,56,Yes
0,0,1,1,1.491540149,1,0,2,1,1,1,1,1,1,2,0,1,-1.494344113,805,No
1,1,1,0,-1.033122401,1,2,0,2,2,0,2,0,0,0,0,2,-0.018668377,4020,No
1,0,1,1,1.491540149,1,0,0,2,2,2,2,2,0,2,1,0,0.36520673,4482,No
0,0,1,1,1.61370124,1,2,0,0,2,0,2,2,2,2,1,2,0.471561738,4732,No
1,0,0,0,-0.992402038,1,2,1,0,2,0,0,2,2,0,0,2,1.199428824,6095,Yes
0,0,1,1,-1.155283493,1,0,0,2,0,0,0,0,0,0,0,2,-0.480647943,1785,No
1,0,1,1,1.247217967,1,0,1,0,2,2,0,0,0,0,1,1,0.516430257,4135,No
1,0,0,0,1.61370124,1,0,2,1,1,1,1,1,1,2,0,0,-1.492682316,803,No
0,0,0,0,0.554971784,1,0,2,1,1,1,1,1,1,2,1,2,-1.451137391,6411,No
0,0,1,0,-1.114563129,1,0,1,0,0,0,0,0,0,0,0,2,0.172438278,2865,Yes
1,0,1,0,-0.096554036,1,0,0,0,0,2,0,0,0,0,1,3,-0.490618725,874,No
1,0,0,0,1.247217967,1,2,1,0,2,2,0,2,2,2,1,0,1.32904899,5227,No
0,0,0,0,1.125056876,1,0,2,1,1,1,1,1,1,2,0,0,-1.492682316,244,No
0,0,1,0,1.247217967,1,2,1,0,2,2,0,2,2,1,1,2,1.420447825,5422,Yes
1,0,1,1,-0.300155854,1,0,1,0,0,0,2,2,0,0,0,2,0.702551521,1821,No
1,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,1,3,-0.628547876,3825,Yes
1,1,1,0,-1.073842765,1,2,1,0,0,2,0,0,0,0,1,2,0.533048227,3889,No
1,0,0,0,-0.422316946,1,2,2,1,1,1,1,1,1,2,0,3,-1.31320824,4681,No
0,0,1,1,-0.055833672,1,2,0,0,2,0,2,2,2,2,0,0,0.524739242,2123,No
0,0,1,1,0.269929238,1,0,1,0,0,2,2,0,0,0,1,0,0.556313385,2703,No
1,0,0,0,-0.259435491,1,0,2,1,1,1,1,1,1,0,0,3,-1.457784579,4343,No
0,0,1,0,0.84001433,1,0,1,2,2,2,0,2,2,1,1,0,1.373917509,4762,Yes
0,0,0,0,-1.277444584,1,0,1,0,2,0,2,2,0,0,0,2,0.895319973,6347,Yes
1,0,0,0,-0.829520583,1,2,0,2,2,0,2,0,0,0,1,2,0.08270124,6147,No
0,0,0,0,-0.666639128,1,2,1,0,2,2,0,0,2,0,1,1,1.024940139,996,Yes
0,0,0,0,-1.23672422,1,0,2,1,1,1,1,1,1,0,0,3,-1.476064346,3816,No
1,0,0,1,0.269929238,0,1,0,2,0,0,2,2,0,1,0,0,-0.655136628,1330,No
1,0,0,0,-1.277444584,1,2,1,0,0,0,0,0,0,0,1,2,0.338617978,5725,Yes
0,0,1,1,-1.033122401,0,1,0,2,0,0,2,0,0,0,0,3,-1.000790404,2110,No
1,1,0,0,-1.155283493,1,0,1,0,0,0,0,0,0,0,0,2,0.152496714,2260,No
1,1,0,0,-0.91096131,1,2,1,0,0,0,0,2,2,0,1,2,1.016631154,6318,Yes
0,0,0,0,0.921455057,1,0,1,0,2,2,0,0,0,0,1,2,0.557975182,3835,No
1,0,1,1,1.61370124,1,0,0,0,2,2,0,2,2,2,1,0,0.353574151,4548,No
0,0,1,0,-0.91096131,1,0,0,0,0,2,0,2,2,0,1,1,0.100981007,5223,No
1,1,0,0,-0.870240946,1,2,1,0,2,2,2,2,2,0,1,2,1.550067991,341,No
0,0,1,1,-0.707359492,1,0,0,0,0,0,0,0,0,0,0,2,-0.613591703,5151,No
0,0,1,1,-0.381596582,1,0,2,1,1,1,1,1,1,2,0,0,-1.474402549,4042,No
1,0,0,1,-1.277444584,1,0,2,1,1,1,1,1,1,0,0,3,-1.486035128,1607,No
0,1,0,0,-1.196003856,1,0,0,0,0,0,0,0,0,0,0,2,-0.656798425,496,Yes
1,0,1,1,0.595692147,1,0,1,2,2,2,0,0,2,1,1,2,1.041558109,3730,No
0,0,0,1,-0.707359492,1,0,2,1,1,1,1,1,1,1,0,3,-1.499329504,2349,No
1,0,0,0,1.369379058,1,0,1,0,2,2,0,2,2,0,0,2,1.154560305,5324,Yes
0,1,1,0,1.450819786,1,0,0,0,2,2,2,0,0,1,1,0,-0.136655964,3400,No
0,0,1,1,-0.625918764,1,0,1,0,0,2,2,2,2,1,0,0,1.124647959,1203,Yes
0,0,0,0,-1.033122401,1,0,0,0,0,0,2,2,0,0,1,3,-0.174877295,3549,Yes
1,1,1,0,-0.829520583,1,0,1,0,0,0,0,0,2,0,1,2,0.521415648,6448,Yes
0,1,1,0,-0.463037309,1,2,0,0,2,2,0,0,2,1,0,0,0.230601173,895,No
1,0,0,0,-0.463037309,0,1,0,0,2,0,2,0,0,0,1,3,-0.955921885,5916,No
0,0,1,1,0.962175421,1,2,0,2,0,0,0,2,0,1,0,0,0.014567563,3046,No
0,0,1,1,-1.073842765,1,2,0,0,0,0,0,0,0,0,1,1,-0.525516462,2375,No
0,1,0,0,1.328658694,0,1,0,0,2,2,0,2,2,2,1,0,-0.374292935,3050,No
1,0,1,0,0.392090329,1,2,0,2,0,0,2,2,2,1,0,1,0.521415648,2930,No
0,0,1,1,1.450819786,1,2,1,2,0,2,2,2,2,2,1,0,1.471963532,5780,No
1,0,1,1,0.636412511,1,2,2,1,1,1,1,1,1,2,0,0,-1.278310503,448,No
0,1,0,0,0.717853239,1,2,1,0,2,0,2,2,2,1,1,2,1.397182667,4463,No
0,1,0,0,-1.033122401,1,0,0,0,2,2,0,2,0,0,1,2,0.006258578,4181,No
0,0,1,1,1.247217967,1,0,2,1,1,1,1,1,1,2,0,2,-1.509300286,481,No
1,0,0,0,-0.625918764,1,0,2,1,1,1,1,1,1,0,0,1,-1.451137391,3296,No
0,0,1,1,0.392090329,1,0,1,0,0,0,0,2,0,0,1,1,0.438325798,2936,Yes
1,0,1,1,-1.155283493,1,0,2,1,1,1,1,1,1,0,0,3,-1.525918256,6171,No
0,0,0,1,1.206497603,1,2,2,1,1,1,1,1,1,2,0,0,-1.288281285,1110,No
1,1,0,0,-1.23672422,1,0,1,0,2,0,0,0,0,0,1,2,0.330308993,1128,Yes
0,0,1,0,-1.23672422,1,0,1,0,0,0,0,0,0,0,1,2,0.185732654,369,No
1,0,1,0,0.636412511,1,2,1,2,2,2,0,2,0,2,1,0,1.068146861,3796,No
1,0,1,0,-0.218715127,1,0,2,1,1,1,1,1,1,2,0,0,-1.502653098,4358,No
0,0,1,1,1.532260513,1,0,0,0,2,2,2,2,2,2,1,0,0.519753851,4718,No
1,1,0,0,-1.277444584,1,2,1,0,0,2,0,2,0,0,1,2,0.798935747,6283,Yes
1,0,1,0,0.554971784,1,2,1,0,2,2,0,2,0,1,1,2,0.993365996,3672,No
1,0,0,0,-0.096554036,1,0,1,0,0,0,0,2,2,0,1,2,0.84712786,2395,Yes
0,0,0,0,-0.707359492,1,2,0,2,0,0,0,0,2,0,1,0,-0.003712204,6519,Yes
1,0,1,1,1.491540149,1,2,1,0,2,2,0,2,0,1,0,1,1.02992553,5215,No
1,0,0,0,1.328658694,1,0,2,1,1,1,1,1,1,2,1,1,-1.502653098,402,No
1,1,1,1,1.61370124,1,0,1,2,0,2,2,2,2,2,1,1,1.307445629,5747,No
1,1,1,0,-0.788800219,1,0,1,0,2,0,2,0,2,0,1,0,0.807244732,314,Yes
1,0,0,0,-0.625918764,1,0,2,1,1,1,1,1,1,1,1,3,-1.484373331,2417,No
1,0,1,0,0.758573602,1,2,1,2,0,2,2,2,2,1,1,2,1.555053382,4723,No
1,0,1,1,0.758573602,1,0,0,2,2,0,2,0,0,2,0,1,-0.141641355,2713,No
0,0,1,0,1.61370124,1,2,0,2,2,2,2,2,2,2,1,0,0.870393018,5194,No
1,0,1,1,1.410099422,1,2,1,0,2,2,0,0,0,1,0,2,0.752405431,4854,Yes
1,0,0,0,0.066327419,1,0,2,1,1,1,1,1,1,0,0,3,-1.497667707,5347,No
1,0,1,0,1.410099422,0,1,0,2,2,0,2,0,2,2,1,0,-0.459044582,3053,No
0,0,1,0,0.677132875,1,0,2,1,1,1,1,1,1,1,1,0,-1.486035128,6376,No
1,0,1,1,0.84001433,1,0,2,1,1,1,1,1,1,2,1,3,-1.507638489,213,No
1,0,0,0,-0.218715127,1,2,0,0,0,2,2,0,0,0,0,2,-0.176539092,1073,No
0,1,0,0,-0.381596582,1,0,1,0,2,0,0,2,2,0,1,2,0.99668959,1936,Yes
1,0,0,0,1.491540149,1,2,0,2,2,2,2,0,2,2,1,1,0.556313385,4607,No
0,0,1,1,-1.23672422,0,1,0,0,0,0,2,0,0,0,0,0,-1.186911668,3747,No
0,0,0,0,0.107047783,1,2,1,0,0,0,0,2,0,0,1,2,0.720831288,2633,Yes
0,0,1,0,0.554971784,1,0,0,2,2,0,2,0,2,1,0,3,0.194041639,2810,No
0,0,0,0,0.880734693,1,2,1,0,2,0,0,2,2,2,1,0,1.078117643,4319,No
0,0,1,0,0.962175421,1,2,1,0,2,0,0,2,2,1,1,2,1.11301538,4573,Yes
0,0,1,0,-0.951681674,1,0,1,0,0,2,0,0,0,0,1,0,0.36520673,5238,Yes
1,0,0,0,-0.503757673,1,2,0,2,0,0,2,0,0,0,0,0,-0.184848077,356,No
1,0,0,0,-0.870240946,1,0,1,0,2,0,0,0,0,0,1,3,0.370192121,6257,No
0,1,1,0,-0.096554036,1,2,1,0,2,0,0,2,0,0,1,2,0.840480672,2275,No
1,0,1,0,1.450819786,1,0,0,2,2,2,0,0,2,2,0,0,0.205674218,4011,No
1,1,1,0,0.229208874,1,2,1,0,2,2,0,2,2,0,1,2,1.257591719,3421,No
0,1,1,0,-0.625918764,1,2,1,2,0,2,0,0,0,0,1,0,0.684271754,857,Yes
1,0,0,0,0.636412511,1,2,1,0,2,2,0,2,2,1,1,1,1.373917509,4294,Yes
0,0,0,0,-1.277444584,1,0,0,0,0,0,0,0,0,0,0,2,-0.696681553,3659,No
1,0,1,1,1.247217967,0,1,0,2,2,2,0,2,2,2,0,2,-0.191495265,3196,No
0,0,0,0,-1.196003856,1,0,0,0,0,2,0,2,2,1,1,2,0.172438278,1825,No
0,0,0,0,0.636412511,1,2,2,1,1,1,1,1,1,1,0,0,-1.343120586,262,No
1,0,0,0,1.369379058,0,1,0,0,0,0,2,0,0,1,0,1,-1.173617292,1591,No
0,0,1,1,1.450819786,1,2,1,0,2,2,0,0,0,2,1,1,0.652697611,4746,No
1,1,0,0,-0.625918764,1,0,0,0,0,0,0,0,0,0,1,2,-0.655136628,5871,Yes
0,0,1,1,-1.033122401,1,0,2,1,1,1,1,1,1,1,0,3,-1.466093564,616,No
1,0,1,0,1.61370124,1,2,0,2,2,2,2,2,2,2,1,0,0.742434649,5058,No
0,0,1,0,-0.1372744,1,0,2,1,1,1,1,1,1,0,0,3,-1.492682316,4728,No
1,0,1,0,0.18848851,1,0,1,0,0,2,2,0,2,0,1,2,0.850451454,2962,No
0,0,0,0,0.066327419,1,2,1,2,2,2,0,2,2,0,1,3,1.496890487,3106,Yes
0,1,0,0,0.392090329,1,2,1,0,0,0,0,2,0,0,1,2,0.661006596,3068,Yes
0,0,1,1,1.084336512,1,2,0,2,2,0,2,0,0,1,0,3,0.024538345,3260,No
1,0,1,1,-0.870240946,1,0,1,0,0,0,0,2,0,0,1,0,0.489841505,6264,Yes
1,1,1,1,1.125056876,1,2,1,2,0,0,0,0,0,0,1,2,0.538033618,4097,No
0,0,0,0,-0.218715127,1,0,0,0,2,0,2,0,0,0,1,3,-0.286217694,807,No
0,0,0,0,-1.277444584,1,2,1,0,0,0,0,0,2,0,0,3,0.699227927,6214,Yes
1,1,0,0,-1.277444584,1,0,1,0,0,0,0,2,0,0,1,2,0.476547129,5962,Yes
1,0,1,0,-0.625918764,0,1,0,2,0,2,0,0,0,0,0,3,-1.009099389,4857,No
1,0,1,0,1.043616148,1,0,2,1,1,1,1,1,1,2,0,3,-1.46276997,346,No
1,0,1,1,-1.277444584,1,0,2,1,1,1,1,1,1,1,0,3,-1.527580053,1342,No
0,0,1,1,-1.196003856,1,0,0,0,0,0,0,0,0,0,0,3,-0.680063583,618,Yes
0,0,0,0,0.84001433,1,2,1,2,2,2,0,0,0,0,0,2,0.865407627,4176,No
1,0,0,0,0.107047783,1,2,2,1,1,1,1,1,1,0,1,2,-1.301575661,6330,No
1,0,1,1,0.717853239,1,2,1,2,0,2,0,2,2,0,0,1,1.368932118,4462,Yes
1,0,1,1,1.450819786,1,2,0,0,2,0,2,0,2,2,0,1,0.200688827,4099,No
1,0,1,0,0.595692147,1,2,2,1,1,1,1,1,1,0,0,2,-1.308222849,268,No
0,1,1,0,1.328658694,1,2,1,0,2,2,0,2,2,0,1,0,1.463654547,5558,No
1,0,0,0,-1.114563129,1,0,1,0,0,0,0,0,0,0,1,2,0.16579109,2820,Yes
1,0,1,0,0.758573602,1,2,1,0,0,0,0,2,2,0,1,2,0.993365996,4067,Yes
0,0,0,0,0.554971784,1,2,1,0,0,0,0,2,2,0,0,0,1.039896312,3733,Yes
0,0,0,0,-0.951681674,1,2,1,0,0,0,0,0,0,0,1,2,0.401766264,5281,No
0,0,0,0,-0.992402038,1,0,2,1,1,1,1,1,1,2,0,3,-1.47938794,1252,No
1,0,0,0,-0.748079855,1,2,2,1,1,1,1,1,1,1,1,1,-1.328164413,2792,No
0,0,0,0,0.51425142,1,2,1,2,2,2,2,2,2,0,1,2,1.691320736,4315,No
0,0,0,0,-0.992402038,1,2,1,0,0,0,0,0,0,0,1,1,0.326985399,4547,No
1,1,0,1,-1.277444584,1,0,0,0,0,2,0,0,0,0,1,3,-0.485633334,4226,Yes
1,0,1,1,1.369379058,1,0,1,2,2,2,0,2,2,1,1,0,1.275871486,5535,No
1,0,1,1,1.61370124,1,2,0,2,2,2,2,0,0,2,0,1,0.243895549,4248,No
0,0,1,0,0.351369965,1,2,1,2,2,2,2,2,2,0,1,0,1.623187059,3902,Yes
0,0,1,1,-0.381596582,1,2,2,1,1,1,1,1,1,2,0,3,-1.318193631,4990,No
0,0,0,0,-0.1372744,1,0,1,0,0,0,0,2,0,0,1,2,0.469899941,2021,Yes
0,0,0,0,-1.155283493,1,2,1,2,0,0,0,0,0,0,1,2,0.511444866,2774,No
1,0,1,1,-1.073842765,1,2,2,1,1,1,1,1,1,2,0,3,-1.308222849,956,No
0,1,1,0,1.410099422,1,2,1,2,2,2,2,0,2,1,1,1,1.350652351,5537,No
1,1,0,1,-1.033122401,1,0,0,0,0,0,0,0,0,0,1,3,-0.63187147,2979,No
1,0,1,1,0.962175421,1,2,2,1,1,1,1,1,1,1,1,3,-1.339796992,800,No
0,0,1,0,1.61370124,1,2,2,1,1,1,1,1,1,2,0,1,-1.321517225,1410,No
1,0,1,0,1.61370124,1,2,0,2,2,2,0,2,2,2,1,2,0.68094816,4972,No
1,0,1,1,-0.381596582,1,0,2,1,1,1,1,1,1,2,0,1,-1.500991301,3629,No
0,0,0,1,0.107047783,1,2,0,0,0,0,0,0,0,0,0,3,-0.485633334,1142,No
1,1,1,0,-0.218715127,1,0,1,0,0,0,0,0,0,0,1,2,0.192379842,1548,No
0,0,1,1,-0.259435491,1,2,0,0,2,0,2,0,0,0,1,2,-0.156597528,1081,Yes
1,0,1,1,-0.829520583,1,2,2,1,1,1,1,1,1,1,0,3,-1.274986909,2731,No
0,0,0,0,0.310649601,1,0,2,1,1,1,1,1,1,2,0,3,-1.482711534,6037,No
1,0,1,1,-1.033122401,0,1,0,2,2,2,0,2,2,0,0,3,-0.196480656,3936,No
1,0,1,1,1.532260513,1,2,1,2,2,0,0,2,0,0,1,1,1.089750222,5297,No
1,0,1,1,1.125056876,1,0,2,1,1,1,1,1,1,2,0,1,-1.499329504,304,No
1,0,1,1,0.269929238,0,1,0,0,0,0,0,0,0,1,1,1,-1.31320824,6436,No
1,0,1,0,1.61370124,1,2,1,2,2,2,2,2,2,2,0,1,1.651437608,6165,No
0,0,0,0,-1.277444584,0,1,0,0,0,0,0,2,0,0,1,2,-0.999128607,2942,Yes
1,0,1,1,0.880734693,1,2,0,0,2,0,2,2,0,1,1,2,0.197365233,3236,No
1,0,0,0,-1.196003856,1,2,1,0,0,0,0,0,2,0,1,2,0.682609957,2287,Yes
0,0,1,1,1.247217967,1,0,0,2,2,2,2,2,0,2,0,1,0.358559542,3986,No
1,0,1,1,1.572980877,1,2,1,0,2,0,2,0,0,2,1,2,0.665991987,5021,No
0,0,0,0,0.392090329,1,0,2,1,1,1,1,1,1,1,1,3,-1.466093564,6460,No
1,0,0,0,0.595692147,1,0,2,1,1,1,1,1,1,2,0,0,-1.472740752,6428,No
0,0,1,1,1.369379058,1,2,1,0,2,2,0,2,2,1,1,1,1.252606328,5277,Yes
0,0,1,0,-0.463037309,1,2,1,2,0,2,0,2,2,0,1,0,1.317416411,1831,Yes
1,0,0,0,-0.870240946,0,1,0,0,2,0,2,0,0,0,1,2,-0.967554464,3622,No
1,0,0,1,-1.277444584,1,2,1,0,0,2,0,2,2,0,1,2,1.16286929,6511,Yes
0,1,1,0,0.921455057,1,2,1,0,2,2,2,0,0,0,0,2,0.853775048,4275,No
1,0,0,0,1.491540149,1,2,1,0,2,2,2,2,0,2,1,1,1.093073816,5343,No
0,1,0,0,-1.196003856,1,0,1,0,0,2,0,0,0,0,0,2,0.302058444,1565,No
1,0,0,0,-1.155283493,1,0,0,0,0,2,2,2,2,0,1,2,0.320338211,2587,Yes
1,1,0,0,-0.096554036,1,2,0,0,0,2,2,2,0,2,1,1,0.144187729,1723,No
0,0,0,0,-1.114563129,1,2,1,0,0,2,2,0,0,0,1,2,0.59785831,3566,No
0,0,1,0,1.572980877,1,2,2,1,1,1,1,1,1,2,1,1,-1.341458789,1231,No
0,0,0,0,-0.1372744,1,2,0,0,2,0,0,0,0,1,1,2,-0.31613004,1088,No
1,0,1,0,0.799293966,1,2,0,0,2,0,2,0,0,0,0,0,-0.113390806,2752,No
1,0,0,0,1.450819786,1,2,0,2,2,2,0,0,2,1,0,1,0.39844267,4387,No
0,0,1,1,0.554971784,1,0,2,1,1,1,1,1,1,2,0,3,-1.507638489,6478,No
1,0,0,0,-0.992402038,1,0,0,0,0,0,0,0,2,0,1,1,-0.33274801,3719,No
1,0,1,0,1.61370124,1,0,2,1,1,1,1,1,1,2,0,1,-1.497667707,773,No
0,0,0,0,-0.625918764,1,0,2,1,1,1,1,1,1,1,0,0,-1.491020519,2807,No
1,0,0,0,-1.196003856,1,0,1,0,2,2,2,2,2,0,1,2,1.435403998,2762,No
0,1,0,0,-1.23672422,1,0,1,0,2,0,0,2,0,0,1,0,0.632756047,1104,No
0,0,0,0,-0.951681674,1,0,1,2,0,0,0,0,0,0,1,1,0.31535282,5152,Yes
0,0,0,0,0.758573602,0,1,0,0,2,2,0,2,2,1,1,1,-0.277908709,2528,No
0,0,1,1,-1.073842765,1,0,2,1,1,1,1,1,1,2,0,3,-1.484373331,3,No
0,0,1,0,-1.196003856,1,2,1,0,0,0,0,2,2,0,0,2,1.001674981,2374,No
0,1,0,0,-0.625918764,1,2,1,0,0,0,0,2,2,0,1,2,0.978409823,1065,No
1,0,1,0,-0.096554036,1,2,0,0,0,0,0,0,0,0,0,2,-0.493942319,818,No
1,0,0,0,-0.055833672,1,2,0,0,2,0,2,2,0,0,1,2,0.208997812,1780,No
